dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
us_births/M/short,moiraie_base_8,82570026.66666667,82570026.66666667,7996.677083333333,0.9044175595159906,0.0252282222112019,0.0251096660892168,7.443695087555721,9086.80508576401,0.0282235546433286,0.0248376245001777,0.0187220963899544,Healthcare,1
us_births/W/short,moiraie_base_8,5095679.428571428,5095679.428571428,1656.523716517857,1.505060227234566,0.0220723237310137,0.0223392375877925,11.714903478934426,2257.361164849663,0.0306434564685816,0.0224871470222482,0.0180922735274059,Healthcare,1
bitbrains_fast_storage/5T/long,moiraie_base_9,6252338.581809479,6252338.581809479,439.3311544764045,1.0050135315355846,7.409098506311683,0.8353629998985505,18.06409120675615,2500.46767261836,6.607989420256536,1.1610210572045505,0.7681921718427502,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,moiraie_base_9,5092513.923682621,5092513.923682621,365.9957119032216,1.0768729299566826,7.21443064597338,0.820094237098823,23.06146105154953,2256.6599043016254,6.856355854027058,1.1119960243336016,0.7339944159418983,Web/CloudOps,2
bitbrains_fast_storage/5T/short,moiraie_base_9,2332237.9543046216,2332237.9543046216,185.71694614858148,0.7640779026063422,2.613254554075441,0.7772450343455378,15.024548389554354,1527.166642611284,4.79492556735508,0.583105280414118,0.4410367612930608,Web/CloudOps,2
bitbrains_fast_storage/H/short,moiraie_base_9,2335897.7403285094,2335897.7403285094,272.5578057658364,1.034012714467121,3.044061193538826,0.5868451399295269,21.079074409833385,1528.3644003733236,4.356334950770931,0.7768782726639805,0.6036223849343983,Web/CloudOps,2
bitbrains_rnd/5T/long,moiraie_base_9,2481371.4848393328,2481371.4848393328,169.47391206328675,3.5177859368291045,0.7639183204423021,0.7178707309204172,121.22304473149042,1575.23696148844,6.034378051326691,0.6492163910760751,0.6338004127711078,Web/CloudOps,2
bitbrains_rnd/5T/medium,moiraie_base_9,2283105.427008262,2283105.427008262,149.03963111933854,4.560087616208469,0.5704221371209957,0.734573907086244,165.44332836385016,1510.9948467841516,6.357525629709468,0.6270857089289564,0.6266161357287732,Web/CloudOps,2
bitbrains_rnd/5T/short,moiraie_base_9,1889734.017328396,1889734.017328396,131.16777595818542,1.8066683003392208,0.9684165341943484,0.7015672953879282,55.713840196995896,1374.6759681206315,5.624777231055542,0.5367006747535232,0.4262518550148616,Web/CloudOps,2
bitbrains_rnd/H/short,moiraie_base_9,1760188.2137163803,1760188.2137163803,145.25550381484166,5.945959296021801,1.2106725065229165,0.5707852681586263,206.12604310527036,1326.720849959169,5.80637970596442,0.6357091693826101,0.5904261976046138,Web/CloudOps,2
bizitobs_application/10S/long,moiraie_base_9,16352907.946666667,16352907.946666667,2293.336388888889,9.183608722178096,0.1266003333197699,0.1216184658474392,128.82733740627663,4043.872889528882,0.1559560135272395,0.0884448177919197,0.078760855559981,Web/CloudOps,2
bizitobs_application/10S/medium,moiraie_base_9,18434955.946666665,18434955.946666665,2001.1835416666668,7.75903659894267,0.1072436777750651,0.1046950848897298,70.90002140400449,4293.594758086359,0.1685968293456207,0.0785805878461652,0.0683709879205093,Web/CloudOps,2
bizitobs_application/10S/short,moiraie_base_9,4227893.76,4227893.76,781.583125,2.4068072209482327,0.0353573311699761,0.0354355663723415,23.33189962096225,2056.184271897828,0.0792988085636771,0.0301425370542155,0.0239307488584927,Web/CloudOps,2
bizitobs_l2c/5T/long,moiraie_base_9,464.2974603174603,464.2974603174603,15.30009300595238,1.488143288452009,1.0516734388366125,1.108040519593254,13.804025725850558,21.547562746572066,1.2098634345558477,0.8590773486040928,0.6973084191025433,Web/CloudOps,7
bizitobs_l2c/5T/medium,moiraie_base_9,265.0983418367347,265.0983418367347,11.029283588435376,1.072912716376345,0.6168710292680278,0.884765625,9.34863408435302,16.28184086142395,0.8566642641499627,0.5803025093909392,0.4560568028248146,Web/CloudOps,7
bizitobs_l2c/5T/short,moiraie_base_9,24.36105201357887,24.36105201357887,3.0106622605096724,0.3058986489537332,0.1621186744314493,0.2227010284151349,2.879198110660159,4.935691644904376,0.1695116292580873,0.1033983282670645,0.082178722643076,Web/CloudOps,7
bizitobs_l2c/H/long,moiraie_base_9,183.8470734126984,183.8470734126984,8.474510168650793,0.8768435893330941,0.6545219718945008,1.0418004596044146,6.011192560611493,13.559021845719492,0.8282241880834932,0.5176475400437461,0.3997533788826599,Web/CloudOps,7
bizitobs_l2c/H/medium,moiraie_base_9,141.39042038690476,141.39042038690476,7.386375209263392,0.7590448539845295,0.6136980447022745,0.973557608468192,5.26172100789381,11.890770386602576,0.7200042079518408,0.447256238180571,0.3504299428435334,Web/CloudOps,7
bizitobs_l2c/H/short,moiraie_base_9,179.32469928075398,179.32469928075398,8.073760986328125,0.7788270113772182,0.5544048647800509,0.90919676281157,4.760305877687674,13.391217244177394,0.721820904961244,0.4351963944223315,0.3386871804400289,Web/CloudOps,7
bizitobs_service/10S/long,moiraie_base_9,188177.771005291,188177.771005291,124.95224867724868,4.245881287839655,0.9140466889880952,0.1764722325562169,47.877135208420064,433.79461846050026,0.3213689214209116,0.0925686204430896,0.0822439180509876,Web/CloudOps,2
bizitobs_service/10S/medium,moiraie_base_9,117138.7326984127,117138.7326984127,102.8463888888889,4.252888615200916,0.8686118086557539,0.1625566948784722,31.008506160817326,342.2553618256589,0.2575894505951491,0.0774046158642176,0.0667020539091735,Web/CloudOps,2
bizitobs_service/10S/short,moiraie_base_9,15475.187513227513,15475.187513227513,36.94880042989418,1.479023363510086,0.1691669435854311,0.0861667483698123,16.472120982063654,124.39930672325916,0.0921589860757628,0.0273728533866345,0.0231593056431775,Web/CloudOps,2
car_parts/M/short,moiraie_base_9,1.983390443334862,1.983390443334862,0.5113831078276083,0.9059684047568228,0.8114725609864084,1.8835279257693136,15.1069829458619,1.4083289542343655,3.377028365250739,1.2262442346665845,1.0350064109759771,Sales,1
covid_deaths/D/short,moiraie_base_9,687792.7032581454,687792.7032581454,152.22508908991227,37.16948971951917,0.1008493832552843,0.3782815603385294,799.3051656335217,829.3326855117585,0.312040444208164,0.0572754278820355,0.0478343005922747,Healthcare,1
electricity/15T/long,moiraie_base_9,359518.7382035473,359518.7382035473,64.30289675417605,0.966150167300346,0.1628150456265286,0.1520778221153282,7.717842445163129,599.5988143780366,0.9459406559731056,0.1014457048246696,0.080636880299293,Energy,1
electricity/15T/medium,moiraie_base_9,269467.61876618804,269467.61876618804,58.21618653223536,0.9213535584416012,0.1536568316596155,0.1493328371477556,7.684627743714104,519.1027054121256,0.8944662121558332,0.1003123491955309,0.0805274514426376,Energy,1
electricity/15T/short,moiraie_base_9,168292.95631844737,168292.95631844737,60.8188426854589,1.1381279417175434,0.1865923943319349,0.186783024985511,12.091263132931616,410.2352450953567,0.808654552718367,0.1198859303696018,0.0993466093267586,Energy,1
electricity/D/short,moiraie_base_9,1664823826.432,1664823826.432,4753.984441441441,1.5749242107063552,0.4981030412525361,0.1070797501297684,12.337797155718492,40802.25271271183,0.670516518324106,0.0781237525850916,0.0613471078646073,Energy,1
electricity/H/long,moiraie_base_9,10039462.040432433,10039462.040432433,297.44304542042045,1.2873305731344926,0.3063288205245188,0.1531013366882507,10.87309919758346,3168.5110131467795,1.2496598264038277,0.1173114510136908,0.0938330328084983,Energy,1
electricity/H/medium,moiraie_base_9,6703748.603141892,6703748.603141892,264.1496086711712,1.1891932584580278,0.2728950960069419,0.1418081641841579,9.818505625460515,2589.15982572376,1.0106343999745335,0.1031062967263029,0.0820502701933482,Energy,1
electricity/H/short,moiraie_base_9,1974434.6572635132,1974434.6572635132,201.8295700925535,1.0794037031345578,0.2660240544217574,0.1422002036292273,10.795520072613543,1405.1457779403222,0.6633291533270136,0.0952779704053842,0.0772933659074599,Energy,1
electricity/W/short,moiraie_base_9,112854236905.3982,112854236905.3982,39967.59712837838,1.847461166877128,0.2562647478058799,0.1145110680176331,13.49800671392918,335937.84678925085,0.7664993112472139,0.0911928678590565,0.069401706423655,Energy,1
ett1/15T/long,moiraie_base_9,9.456708209325395,9.456708209325395,1.7063299851190477,1.1247929482935823,0.8185663793017753,0.4321604507688492,7.311687768110469,3.0751761265536315,0.5861316102788505,0.3252281822848861,0.2533954052126002,Energy,7
ett1/15T/medium,moiraie_base_9,8.927797619047618,8.927797619047618,1.680773654513889,1.098379933752716,0.7785436837710491,0.4251815166170635,7.130863218562919,2.9879420374310506,0.569504706640024,0.3203571204029093,0.2474534808618041,Energy,7
ett1/15T/short,moiraie_base_9,5.065015556698754,5.065015556698754,1.215765889485677,0.8201064841914066,0.5032836977678654,0.2712720626876467,4.977305685950832,2.250558943173618,0.4254493201284231,0.2298303595584193,0.1771951032488276,Energy,7
ett1/D/short,moiraie_base_9,53564.49523809524,53564.49523809524,152.53597470238094,1.7927542422246523,1.155018058655754,0.492956300765749,10.505252188724764,231.440046746658,0.6078849597248791,0.4006407972257764,0.3038992126752192,Energy,7
ett1/H/long,moiraie_base_9,180.00292658730157,180.00292658730157,8.133784928902116,1.5843184214620338,4153543871908.667,0.5500897119915674,10.147944563185495,13.416516932024557,0.6424879377163965,0.3895093436900276,0.3043540453724694,Energy,7
ett1/H/medium,moiraie_base_9,162.64592633928572,162.64592633928572,7.81266101655506,1.532516890746003,4901325659020.715,0.5302357991536458,10.057201178486416,12.75327120151084,0.6108514590296166,0.3742079428453695,0.2927249350455668,Energy,7
ett1/H/short,moiraie_base_9,113.67335321335564,113.67335321335564,5.573215811593192,0.9631031693584616,0.5396406105586461,0.3032744157881963,6.347897930290515,10.66177064156586,0.4976284617028058,0.2601247864260524,0.2047475247125636,Energy,7
ett1/W/short,moiraie_base_9,1678433.7142857143,1678433.7142857143,986.1650390625,1.7168084706716027,0.700871331351144,0.6078417641775948,8.677772495880856,1295.5437909564132,0.5155277961354958,0.3924186065825312,0.2977949433150397,Energy,7
ett2/15T/long,moiraie_base_9,17.969574652777776,17.969574652777776,2.6768167162698413,1.1025346019244473,0.1656445749423104,0.198912372891865,7.962515999965694,4.239053509072252,0.2259068347417838,0.1426524081996693,0.112358162925703,Energy,7
ett2/15T/medium,moiraie_base_9,15.299991319444445,15.299991319444445,2.425148499503968,1.0141517613371285,0.1527603817653016,0.1844280133928571,7.370133624439593,3.911520333507733,0.2084519989379066,0.1292405533757064,0.1020567367767651,Energy,7
ett2/15T/short,moiraie_base_9,8.782176862444196,8.782176862444196,1.965028508504232,0.8651291392137113,0.1232277475594036,0.146015673591977,6.036857140915286,2.9634737829858047,0.1406866467879456,0.0932868963752539,0.0735868932085395,Energy,7
ett2/D/short,moiraie_base_9,124809.29523809523,124809.29523809523,203.02839781746036,1.3105592705922675,0.461729503813244,0.1346361069452195,12.192274810810812,353.2835903889328,0.2021935198527101,0.1161985087945216,0.0971474277552564,Energy,7
ett2/H/long,moiraie_base_9,500.8311507936508,500.8311507936508,15.05512359457672,1.6321919108991163,0.2765940491754661,0.3079221695188492,11.112999393579807,22.379257154643245,0.3064667023844611,0.206168330348853,0.1632071255668597,Energy,7
ett2/H/medium,moiraie_base_9,410.1781994047619,410.1781994047619,13.198082914806548,1.4354170115303515,0.2417723527402726,0.2613484882173084,9.909586932631584,20.25285657394437,0.2729202664585953,0.1778526546465401,0.1413406014618345,Energy,7
ett2/H/short,moiraie_base_9,139.49102492559524,139.49102492559524,7.740127127511161,0.863480395126573,0.1358450325115691,0.1282207278978256,5.646749683149612,11.81063185970993,0.1497916650882208,0.098166342342744,0.0769054445541175,Energy,7
ett2/W/short,moiraie_base_9,3414335.1428571427,3414335.1428571427,1348.333705357143,0.986290900895856,0.1655256067003522,0.1889913763318743,8.685365957567068,1847.791964171601,0.1550014174166437,0.1131045266639029,0.093770946011626,Energy,7
hierarchical_sales/D/short,moiraie_base_9,29.17075479924556,29.17075479924556,2.293068889036017,0.7425114630976899,0.6057300204594857,1.059637004573171,7.153661143191188,5.40099572294272,1.656965675379325,0.7034881409501864,0.5697944670919468,Sales,1
hierarchical_sales/W/short,moiraie_base_9,482.7346025887183,482.7346025887183,9.231300871250992,0.749629851225733,0.5655328181569979,0.4705409842022395,6.688796003661919,21.9712221459963,1.008709555646796,0.4238135383642412,0.356068817325783,Sales,1
hospital/M/short,moiraie_base_9,3291.7363646240765,3291.7363646240765,19.72414337516297,0.8132524548223566,0.2000000152521577,0.1859190011221344,5.5202382807305685,57.3736556672492,0.2082796930479166,0.0716032206774145,0.0573155716275147,Healthcare,1
jena_weather/10T/long,moiraie_base_9,1698.4042328042328,1698.4042328042328,10.778928468088624,0.7521956616411392,1.1200912349652632,0.6772023195942873,7.6562069524379215,41.21170019307906,0.2521814569227973,0.065958110740738,0.0540612083051618,Nature,21
jena_weather/10T/medium,moiraie_base_9,1628.7090954184705,1628.7090954184705,10.382722312409811,0.7276615949028731,1.103499830716566,0.676936443818768,7.276488479711452,40.357268185773805,0.2476718649353784,0.063718589335221,0.0522499437060008,Nature,21
jena_weather/10T/short,moiraie_base_9,933.05984957256,933.05984957256,6.577160571870349,0.3146089178017922,0.4473798335128715,0.5767940918604533,2.323066980971087,30.546028376411886,0.1897291202083061,0.0408524104473546,0.0327258001571921,Nature,21
jena_weather/D/short,moiraie_base_9,324.75925099206347,324.75925099206347,9.009492807539685,1.0822458529206265,0.6186921560219701,0.4513119652157738,6.827620568206402,18.021077964208008,0.1085163434307271,0.0542518720345933,0.042187540373221,Nature,21
jena_weather/H/long,moiraie_base_9,2502.347619047619,2502.347619047619,14.09594494047619,0.9699130495654824,3.6667764151893634,0.6730614717675265,8.796332882475758,50.02347068174717,0.3011967157914674,0.0848732058009313,0.068262444712895,Nature,21
jena_weather/H/medium,moiraie_base_9,1810.7375,1810.7375,12.27265082465278,0.8786453945244596,4.013476951639196,0.6873187837146577,6.481939710512333,42.552761367507046,0.2603878936716876,0.0750985269886529,0.0602313922051517,Nature,21
jena_weather/H/short,moiraie_base_9,1154.9950351954103,1154.9950351954103,9.166578657744624,0.5747408915060286,2.329568526267036,0.6227822944633943,4.872102670823707,33.98521789242214,0.2083272228252971,0.056190543801203,0.0450739387838723,Nature,21
kdd_cup_2018/D/short,moiraie_base_9,2887.6472790536272,2887.6472790536272,20.92009749261296,1.1796131201198752,0.5268401216894668,0.4572016281431299,9.095980653029558,53.7368335413767,1.203762163783609,0.4686324102978891,0.3707781509457529,Nature,1
kdd_cup_2018/H/long,moiraie_base_9,4089.445872709909,4089.445872709909,24.450732287132137,1.0418723103413166,1.0632144309091975,0.624928207228049,8.361069049272428,63.94877538084611,1.5004966484513371,0.5737129699595703,0.4579357110871834,Nature,1
kdd_cup_2018/H/medium,moiraie_base_9,5348.483411074495,5348.483411074495,25.772055238094197,1.0663884783427615,0.955299433793728,0.5792181279632876,9.480680114488434,73.13332626836069,1.5308129210884676,0.539455774467465,0.4381460598076223,Nature,1
kdd_cup_2018/H/short,moiraie_base_9,4956.287479623113,4956.287479623113,23.845323505198987,0.9735976455130464,0.8945098958518339,0.5264148077667017,8.434764009378023,70.40090538922857,1.4736184507187045,0.4991258064984195,0.4045129568847657,Nature,1
loop_seattle/5T/long,moiraie_base_9,90.63810131435616,90.63810131435616,5.3077641253869965,0.839359761130778,0.1561804612138623,0.1209077599709931,6.729680912342384,9.520404472203698,0.1683227074837185,0.0938423604667807,0.0747783047787601,Transport,1
loop_seattle/5T/medium,moiraie_base_9,74.60287757393253,74.60287757393253,4.8765079878579725,0.7745247143627871,0.1495343093557131,0.1116917526512815,6.069380463256007,8.637295732689285,0.1536752386698371,0.086763097166306,0.0689467567051251,Transport,1
loop_seattle/5T/short,moiraie_base_9,44.032152022764286,44.032152022764286,3.547834552650728,0.5633886071358355,0.0922054224339063,0.0762742744264711,4.299193873968195,6.635672688037309,0.1137871355494601,0.0608375292345728,0.048006640819118,Transport,1
loop_seattle/D/short,moiraie_base_9,18.22628730325138,18.22628730325138,2.9112018337190704,0.8822721499710908,0.0538852162897525,0.0537043026111197,7.699953070547083,4.269225609317383,0.0762967637604801,0.0520270650680967,0.0427674948999424,Transport,1
loop_seattle/H/long,moiraie_base_9,63.74410283233359,63.74410283233359,4.704493820983026,0.9833401766142328,0.1393235449041334,0.1069807835366662,8.36370446628206,7.983990407830761,0.1426845763870828,0.0840755904847075,0.0684814700249275,Transport,1
loop_seattle/H/medium,moiraie_base_9,73.67803924843992,73.67803924843992,5.113245279255051,1.0480819869847853,0.1299515069699754,0.114184563718467,8.76259323428676,8.583591279204756,0.1517140151953312,0.0903760380429283,0.0736131541384136,Transport,1
loop_seattle/H/short,moiraie_base_9,72.22230037568828,72.22230037568828,4.8829802961237085,0.9932015417610632,0.1340888843719746,0.110571796518141,8.482506809319334,8.498370454133443,0.1504297991452502,0.0864337168096543,0.0702939348649231,Transport,1
m4_daily/D/short,moiraie_base_9,348797.3087887391,348797.3087887391,182.29584129065597,3.416023111256105,0.0398953367759797,0.0325118765205234,29.247836349023466,590.5906440071152,0.0912299319159351,0.0281596692366571,0.0226783476760725,Econ/Fin,1
m4_hourly/H/short,moiraie_base_9,508836.6063556763,508836.6063556763,182.42954203779183,1.8908250102164863,0.1069863683359634,0.1012197562077963,12.356553022241991,713.3278393247219,0.0973850080514878,0.0249056625029493,0.0223045278720591,Econ/Fin,1
m4_monthly/M/short,moiraie_base_9,1995008.240627315,1995008.240627315,592.6072019856771,1.0330090832067074,0.1666830834194466,0.1390080596870846,8.68665463711022,1412.4476063299887,0.2935551004144116,0.1231641201454704,0.0985657036288673,Econ/Fin,1
m4_quarterly/Q/short,moiraie_base_9,1936031.0842760417,1936031.0842760417,598.4150836995443,1.2939213892434238,0.1196736783186594,0.1094685882528622,10.265798033426584,1391.4133405555813,0.2328980907594318,0.1001641470676284,0.0800350438860612,Econ/Fin,1
m4_weekly/W/short,moiraie_base_9,438870.4898221556,438870.4898221556,337.31424094707523,2.8516477245328926,0.0795205122197954,0.0827774855419785,22.31561268732697,662.4730106367772,0.1206923041905433,0.0614534212300279,0.04798182729075,Econ/Fin,1
m4_yearly/A/short,moiraie_base_9,4155640.62366153,4155640.62366153,984.922289191042,3.68739985172543,0.1749215770427094,0.1665381374875528,36.00951096795847,2038.5388452667587,0.3268891520260005,0.1579368539739727,0.1292303561509368,Econ/Fin,1
m_dense/D/short,moiraie_base_9,14302.592592592591,14302.592592592591,63.389270833333335,0.8297526249686521,0.137735399340947,0.1231897198712384,6.406350858222981,119.59344711393092,0.2070339471423563,0.1097362043139244,0.0861590753079936,Transport,1
m_dense/H/long,moiraie_base_9,39630.30913580247,39630.30913580247,92.59302469135802,0.782071736977272,0.2973892380569058,0.2153037139515818,7.173895706070065,199.07362742413287,0.3446258775045089,0.1602922134787383,0.1296909757850725,Transport,1
m_dense/H/medium,moiraie_base_9,39507.0,39507.0,91.34434027777776,0.7762156497349341,0.2909237596683158,0.213174082438151,7.214921676707688,198.7636787745689,0.3458236899450637,0.1589276119521104,0.1287211141956601,Transport,1
m_dense/H/short,moiraie_base_9,46631.80583333333,46631.80583333333,95.77477864583334,0.8338562081074137,0.3135879545329497,0.2255496809217665,8.317721842222898,215.94398772212517,0.3830308539141767,0.1698806048509224,0.1393332800478569,Transport,1
restaurant/D/short,moiraie_base_9,155.41500996719435,155.41500996719435,7.656450041627265,0.7357471079976637,0.6526574366141893,0.4202470509536328,5.0849929252395,12.46655565772657,0.5737397760878167,0.3523675707321925,0.2756750261758401,Sales,1
saugeen/D/short,moiraie_base_9,1316.49125,1316.49125,14.780071614583331,3.2829485283488573,0.3815141042073567,0.4033414204915365,32.18778094614645,36.28348453497817,1.1752307091875664,0.4787300411763012,0.3886292970079814,Nature,1
saugeen/M/short,moiraie_base_9,399.8241722470238,399.8241722470238,12.379730224609377,0.7252601059248152,0.4148289362589518,0.3751755669003441,5.333339210922431,19.99560382301629,0.6003280130165877,0.3716766401856053,0.2937757775220771,Nature,1
saugeen/W/short,moiraie_base_9,1488.2853515625,1488.2853515625,17.809127807617188,1.4450759539653553,0.4042762756347656,0.4519104957580566,15.52179201656794,38.57830156399449,1.1645181115440275,0.5375833316137628,0.450678576614848,Nature,1
solar/10T/long,moiraie_base_9,31.984697352747364,31.984697352747364,2.434204457972172,1.0438537833379016,3.1252082166104973,1.5260793999384124,7.02768737140248,5.655501512045361,1.2223461658895585,0.5261143472168326,0.4142929063217993,Energy,1
solar/10T/medium,moiraie_base_9,28.648303317158813,28.648303317158813,2.3004764333284946,0.9955554712282336,3.278188624967409,1.5167727363449734,7.073328286269345,5.35241098171271,1.1877212929217045,0.5104848736511856,0.4022948443797497,Energy,1
solar/10T/short,moiraie_base_9,35.68602428575502,35.68602428575502,2.8537671611256843,1.2651095692758216,5.6106882479428,1.5988096325356884,6.960811981567223,5.973778057959219,1.7377713601117977,0.8301605437825622,0.6268524893168224,Energy,1
solar/D/short,moiraie_base_9,123913.51532846715,123913.51532846715,262.73870513990266,1.0238445256166218,1.0332854704845271,0.4473949423091545,5.3226366095818864,352.01351583208725,0.508539649791529,0.3795679514824658,0.2853124611995162,Energy,1
solar/H/long,moiraie_base_9,802.6186156731549,802.6186156731549,11.79991968902068,0.893482520391061,6.529099764006839,1.3993041893184814,5.006033117624277,28.330524451078468,0.9822710323180288,0.4091247697944734,0.3202380064035181,Energy,1
solar/H/medium,moiraie_base_9,788.5988062652068,788.5988062652068,11.2125951613823,0.8535684974169198,4.947588665232366,1.397260835745039,4.711170055744579,28.08200146473194,1.0115792624465731,0.4039038584093811,0.3204269431286971,Energy,1
solar/H/short,moiraie_base_9,729.0657594602382,729.0657594602382,11.254756896714728,0.8654193842500092,4.4877779308750565,1.4058482614273695,4.759887772342102,27.001217740321238,0.9952738799547916,0.4148540881478018,0.3256978183949958,Energy,1
solar/W/short,moiraie_base_9,1251691.700729927,1251691.700729927,909.396184990876,1.0002348577981053,0.2003067018341844,0.1810879820454729,7.059412734738812,1118.790284517133,0.2283730682075082,0.1856304973833447,0.1367713918767564,Energy,1
sz_taxi/15T/long,moiraie_base_9,17.29445167824074,17.29445167824074,2.8657983676660432,0.5443892632229627,7490850013679.247,0.4154149242955395,4.26230379241939,4.158659841612528,0.3849181272226694,0.2652531783537429,0.211309757445833,Transport,1
sz_taxi/15T/medium,moiraie_base_9,17.74317136585203,17.74317136585203,2.892019731570513,0.5660847266975987,12003570927949.24,0.4166255331446982,4.151283647192775,4.212264398853903,0.3920214961132597,0.2691506977263376,0.2126952960034794,Transport,1
sz_taxi/15T/short,moiraie_base_9,17.55075919089591,17.55075919089591,2.835952497955061,0.5671660029505208,1187744543097.1516,0.4059593424255595,4.043344656989689,4.189362623466237,0.3917233361041753,0.265173696664332,0.2084291537003801,Transport,1
sz_taxi/H/short,moiraie_base_9,7.739071577023237,7.739071577023237,1.9222330924792168,0.5872450922464547,0.9281282098884256,0.3044005296169183,4.476660613898544,2.7819186862709047,0.2591528988311432,0.1790678788001899,0.1421092303080149,Transport,1
temperature_rain/D/short,moiraie_base_9,184.5211501276769,184.5211501276769,5.847817913062329,1.3487530962491865,20.65681388918215,1.5269797113245211,20.16249762046514,13.583856231853932,1.599179026862465,0.6884427808909149,0.5538697687630643,Nature,1
us_births/D/short,moiraie_base_9,345267.38666666666,345267.38666666666,435.9694791666666,0.6418543011496622,0.0414680417378743,0.0412164052327473,5.253659293965503,587.5945767845944,0.0550822235185824,0.0408686009836023,0.0330473787331154,Healthcare,1
us_births/M/short,moiraie_base_9,116169194.66666669,116169194.66666669,9122.049479166666,1.0328804218578738,0.0283710037668546,0.0284824619690577,7.044932761151845,10778.181417412989,0.0334769579977721,0.028333023488944,0.0212202049155994,Healthcare,1
us_births/W/short,moiraie_base_9,4434932.571428572,4434932.571428572,1568.064453125,1.4258202117465095,0.0211390171732221,0.0212670905249459,10.78162442379835,2105.9279596958136,0.0285877655573141,0.0212863211955125,0.0172007281329776,Healthcare,1
